Search Results: Wisconsin / 2016 
FIPS code,State,Jurisdiction,Division,Precincts,Total Registration,Make,Model,Equipment Type,VVPAT,Accessible Use,Early Voting,Absentee Ballots,Polling Place
5503979125,Wisconsin,Fond du Lac Town,Taycheedah,1,3001,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5503984450,Wisconsin,Fond du Lac Town,Waupun,2,931,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5503984450,Wisconsin,Fond du Lac Town,Waupun,2,931,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504101625,Wisconsin,Forest Town,Alvin,1,124,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504101625,Wisconsin,Forest Town,Alvin,1,124,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504102625,Wisconsin,Forest Town,Argonne,1,353,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504102625,Wisconsin,Forest Town,Argonne,1,353,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504102950,Wisconsin,Forest Town,Armstrong Creek,1,269,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504102950,Wisconsin,Forest Town,Armstrong Creek,1,269,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504107950,Wisconsin,Forest Town,Blackwell,1,129,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504107950,Wisconsin,Forest Town,Blackwell,1,129,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504113125,Wisconsin,Forest Town,Caswell,1,65,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504113125,Wisconsin,Forest Town,Caswell,1,65,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504117450,Wisconsin,Forest Town,Crandon,1,415,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504117425,Wisconsin,Forest City,Crandon,1,1110,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504117425,Wisconsin,Forest City,Crandon,1,1110,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504117450,Wisconsin,Forest Town,Crandon,1,415,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504127600,Wisconsin,Forest Town,Freedom,1,270,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504127600,Wisconsin,Forest Town,Freedom,1,270,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504134650,Wisconsin,Forest Town,Hiles,1,287,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504134650,Wisconsin,Forest Town,Hiles,1,287,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504142500,Wisconsin,Forest Town,Laona,1,765,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504142500,Wisconsin,Forest Town,Laona,1,765,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504144375,Wisconsin,Forest Town,Lincoln,1,637,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504144375,Wisconsin,Forest Town,Lincoln,1,637,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504155575,Wisconsin,Forest Town,Nashville,3,728,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504155575,Wisconsin,Forest Town,Nashville,3,728,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504164050,Wisconsin,Forest Town,Popple River,1,23,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504164050,Wisconsin,Forest Town,Popple River,1,23,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504169625,Wisconsin,Forest Town,Ross,1,98,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504169625,Wisconsin,Forest Town,Ross,1,98,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504183025,Wisconsin,Forest Town,Wabeno,1,616,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504183025,Wisconsin,Forest Town,Wabeno,1,616,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504304250,Wisconsin,Grant Village,Bagley,1,206,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504304250,Wisconsin,Grant Village,Bagley,1,206,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504306100,Wisconsin,Grant Town,Beetown,1,357,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504306100,Wisconsin,Grant Town,Beetown,1,357,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504308375,Wisconsin,Grant Village,Bloomington,1,390,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504308400,Wisconsin,Grant Town,Bloomington,1,207,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504308400,Wisconsin,Grant Town,Bloomington,1,207,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504308375,Wisconsin,Grant Village,Bloomington,1,390,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504308525,Wisconsin,Grant Village,Blue River,1,228,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504308525,Wisconsin,Grant Village,Blue River,1,228,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504308850,Wisconsin,Grant City,Boscobel,1,1452,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504308850,Wisconsin,Grant City,Boscobel,1,1452,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5504308875,Wisconsin,Grant Town,Boscobel,1,216,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504308875,Wisconsin,Grant Town,Boscobel,1,216,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504313050,Wisconsin,Grant Village,Cassville,1,474,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504313075,Wisconsin,Grant Town,Cassville,1,237,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504313075,Wisconsin,Grant Town,Cassville,1,237,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504313050,Wisconsin,Grant Village,Cassville,1,474,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504313100,Wisconsin,Grant Town,Castle Rock,1,147,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504313100,Wisconsin,Grant Town,Castle Rock,1,147,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504315500,Wisconsin,Grant Town,Clifton,1,172,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504315500,Wisconsin,Grant Town,Clifton,1,172,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504317950,Wisconsin,Grant City,Cuba City,1,1041,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504317950,Wisconsin,Grant City,Cuba City,1,1041,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5504320175,Wisconsin,Grant Village,Dickeyville,1,637,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504320175,Wisconsin,Grant Village,Dickeyville,1,637,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5504323400,Wisconsin,Grant Town,Ellenboro,1,349,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504323400,Wisconsin,Grant Town,Ellenboro,1,349,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504325600,Wisconsin,Grant City,Fennimore,1,1310,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504325625,Wisconsin,Grant Town,Fennimore,1,271,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504325625,Wisconsin,Grant Town,Fennimore,1,271,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504325600,Wisconsin,Grant City,Fennimore,1,1310,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504329525,Wisconsin,Grant Town,Glen Haven,1,227,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504329525,Wisconsin,Grant Town,Glen Haven,1,227,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504332825,Wisconsin,Grant Town,Harrison,1,303,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504332825,Wisconsin,Grant Town,Harrison,1,303,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504333500,Wisconsin,Grant Village,Hazel Green,1,595,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5504333525,Wisconsin,Grant Town,Hazel Green,1,718,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504333525,Wisconsin,Grant Town,Hazel Green,1,718,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5504333500,Wisconsin,Grant Village,Hazel Green,1,595,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504334300,Wisconsin,Grant Town,Hickory Grove,1,188,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504334300,Wisconsin,Grant Town,Hickory Grove,1,188,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504337800,Wisconsin,Grant Town,Jamestown,1,1215,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504337800,Wisconsin,Grant Town,Jamestown,1,1215,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5504342250,Wisconsin,Grant City,Lancaster,1,2162,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504342250,Wisconsin,Grant City,Lancaster,1,2162,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5504343825,Wisconsin,Grant Town,Liberty,1,297,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504343825,Wisconsin,Grant Town,Liberty,1,297,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504344050,Wisconsin,Grant Town,Lima,1,429,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504344050,Wisconsin,Grant Town,Lima,1,429,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504345025,Wisconsin,Grant Town,Little Grant,1,152,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504345025,Wisconsin,Grant Town,Little Grant,1,152,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504345325,Wisconsin,Grant Village,Livingston,1,367,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504345325,Wisconsin,Grant Village,Livingston,1,367,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504349350,Wisconsin,Grant Town,Marion,1,269,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504349350,Wisconsin,Grant Town,Marion,1,269,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504352150,Wisconsin,Grant Town,Millville,1,97,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504352150,Wisconsin,Grant Town,Millville,1,97,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504353950,Wisconsin,Grant Village,Montfort,1,321,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504353950,Wisconsin,Grant Village,Montfort,1,321,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504354675,Wisconsin,Grant Village,Mount Hope,1,74,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504354700,Wisconsin,Grant Town,Mount Hope,1,115,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504354700,Wisconsin,Grant Town,Mount Hope,1,115,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504354675,Wisconsin,Grant Village,Mount Hope,1,74,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504354775,Wisconsin,Grant Town,Mount Ida,1,287,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504354775,Wisconsin,Grant Town,Mount Ida,1,287,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504355225,Wisconsin,Grant Town,Muscoda,1,357,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504355200,Wisconsin,Grant Village,Muscoda,1,616,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504355200,Wisconsin,Grant Village,Muscoda,1,616,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5504355225,Wisconsin,Grant Town,Muscoda,1,357,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504358125,Wisconsin,Grant Town,North Lancaster,1,303,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504358125,Wisconsin,Grant Town,North Lancaster,1,303,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504361150,Wisconsin,Grant Town,Paris,1,420,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504361150,Wisconsin,Grant Town,Paris,1,420,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504361425,Wisconsin,Grant Village,Patch Grove,1,83,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504361425,Wisconsin,Grant Village,Patch Grove,1,83,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504361450,Wisconsin,Grant Town,Patch Grove,1,181,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504361450,Wisconsin,Grant Town,Patch Grove,1,181,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504363250,Wisconsin,Grant City,Platteville,1,6493,Election Systems & Software,Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5504363275,Wisconsin,Grant Town,Platteville,1,911,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504363275,Wisconsin,Grant Town,Platteville,1,911,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504363250,Wisconsin,Grant City,Platteville,1,6493,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504364625,Wisconsin,Grant Village,Potosi,1,444,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504364650,Wisconsin,Grant Town,Potosi,1,500,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504364650,Wisconsin,Grant Town,Potosi,1,500,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5504364625,Wisconsin,Grant Village,Potosi,1,444,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504374450,Wisconsin,Grant Town,Smelser,1,538,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504374450,Wisconsin,Grant Town,Smelser,1,538,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504375075,Wisconsin,Grant Town,South Lancaster,1,396,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504375075,Wisconsin,Grant Town,South Lancaster,1,396,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504379250,Wisconsin,Grant Village,Tennyson,1,206,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504379250,Wisconsin,Grant Village,Tennyson,1,206,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504383900,Wisconsin,Grant Town,Waterloo,1,318,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504383900,Wisconsin,Grant Town,Waterloo,1,318,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504384075,Wisconsin,Grant Town,Watterstown,1,166,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504384075,Wisconsin,Grant Town,Watterstown,1,166,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504387800,Wisconsin,Grant Town,Wingville,1,185,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504387800,Wisconsin,Grant Town,Wingville,1,185,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504388850,Wisconsin,Grant Town,Woodman,1,84,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504388825,Wisconsin,Grant Village,Woodman,1,68,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504388825,Wisconsin,Grant Village,Woodman,1,68,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504388850,Wisconsin,Grant Town,Woodman,1,84,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504389250,Wisconsin,Grant Town,Wyalusing,1,205,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504389250,Wisconsin,Grant Town,Wyalusing,1,205,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5504500325,Wisconsin,Green Town,Adams,1,327,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504500325,Wisconsin,Green Town,Adams,1,327,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504500750,Wisconsin,Green Village,Albany,1,561,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504500750,Wisconsin,Green Village,Albany,1,561,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504500775,Wisconsin,Green Town,Albany,1,691,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504500775,Wisconsin,Green Town,Albany,1,691,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504509925,Wisconsin,Green City,Brodhead,1,1617,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504509925,Wisconsin,Green City,Brodhead,1,1617,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504510100,Wisconsin,Green Town,Brooklyn,1,751,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504510100,Wisconsin,Green Town,Brooklyn,1,751,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504510475,Wisconsin,Green Village,Browntown,1,149,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504510475,Wisconsin,Green Village,Browntown,1,149,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504511725,Wisconsin,Green Town,Cadiz,1,492,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504511725,Wisconsin,Green Town,Cadiz,1,492,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504515000,Wisconsin,Green Town,Clarno,1,673,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504515000,Wisconsin,Green Town,Clarno,1,673,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504519075,Wisconsin,Green Town,Decatur,1,1105,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504519075,Wisconsin,Green Town,Decatur,1,1105,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504524725,Wisconsin,Green Town,Exeter,1,1237,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504524725,Wisconsin,Green Town,Exeter,1,1237,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504537875,Wisconsin,Green Town,Jefferson,1,697,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504537875,Wisconsin,Green Town,Jefferson,1,697,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504538550,Wisconsin,Green Town,Jordan,1,377,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504538550,Wisconsin,Green Town,Jordan,1,377,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504553750,Wisconsin,Green City,Monroe,1,5677,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504553775,Wisconsin,Green Town,Monroe,1,782,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504553775,Wisconsin,Green Town,Monroe,1,782,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504553750,Wisconsin,Green City,Monroe,1,5677,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504554000,Wisconsin,Green Village,Monticello,1,718,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504554000,Wisconsin,Green Village,Monticello,1,718,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504554850,Wisconsin,Green Town,Mount Pleasant,1,377,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504554850,Wisconsin,Green Town,Mount Pleasant,1,377,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504556725,Wisconsin,Green Town,New Glarus,1,867,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504556725,Wisconsin,Green Town,New Glarus,1,867,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504556700,Wisconsin,Green Village,New Glarus,1,1347,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504556700,Wisconsin,Green Village,New Glarus,1,1347,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504572525,Wisconsin,Green Town,Spring Grove,1,542,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504572525,Wisconsin,Green Town,Spring Grove,1,542,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504578875,Wisconsin,Green Town,Sylvester,1,615,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504578875,Wisconsin,Green Town,Sylvester,1,615,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504583625,Wisconsin,Green Town,Washington,1,490,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504583625,Wisconsin,Green Town,Washington,1,490,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504589475,Wisconsin,Green Town,York,1,600,Dominion Voting Systems,ImageCast Precinct,Optical Scan,N/A,No,Yes,Yes,Yes
5504589475,Wisconsin,Green Town,York,1,600,Dominion Voting Systems,ImageCast Evolution,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5504706925,Wisconsin,Green Lake City,Berlin,1,2639,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5504706925,Wisconsin,Green Lake City,Berlin,1,2639,Election Systems & Software,Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5504706950,Wisconsin,Green Lake Town,Berlin,1,743,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
